week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-01,BEV-017,STR-016,82,71,23,130,False
2024-04-01,BEV-018,STR-016,123,79,53,149,False
2024-04-01,BEV-019,STR-016,137,114,161,90,False
2024-04-01,BEV-020,STR-016,221,38,86,173,False
2024-04-01,BEV-001,STR-017,269,24,110,183,False
2024-04-01,BEV-002,STR-017,256,142,141,257,False
2024-04-01,BEV-003,STR-017,105,133,57,181,False
2024-04-01,BEV-004,STR-017,263,127,29,361,False
2024-04-01,BEV-005,STR-017,97,28,113,12,False
2024-04-01,BEV-006,STR-017,169,149,70,248,False
2024-04-01,BEV-007,STR-017,201,61,92,170,False
2024-04-01,BEV-008,STR-017,188,89,87,190,False
2024-04-01,BEV-009,STR-017,163,91,101,153,False
2024-04-01,BEV-010,STR-017,188,87,102,173,False
2024-04-01,BEV-011,STR-017,168,50,77,141,False
2024-04-01,BEV-012,STR-017,201,38,88,151,False
2024-04-01,BEV-013,STR-017,150,56,110,96,False
2024-04-01,BEV-014,STR-017,173,38,77,134,False
2024-04-01,BEV-015,STR-017,296,112,110,298,False
2024-04-01,BEV-016,STR-017,232,72,42,262,False
2024-04-01,BEV-017,STR-017,154,65,22,197,False
2024-04-01,BEV-018,STR-017,238,55,30,263,False
2024-04-01,BEV-019,STR-017,211,149,118,242,False
2024-04-01,BEV-020,STR-017,246,63,89,220,False
2024-04-01,BEV-001,STR-018,170,109,117,162,False
2024-04-01,BEV-002,STR-018,226,140,30,336,False
2024-04-01,BEV-003,STR-018,187,60,100,147,False
2024-04-01,BEV-004,STR-018,201,122,91,232,False
2024-04-01,BEV-005,STR-018,176,57,60,173,False
2024-04-01,BEV-006,STR-018,281,133,40,374,False
2024-04-01,BEV-007,STR-018,242,30,20,252,False
2024-04-01,BEV-008,STR-018,266,97,46,317,False
2024-04-01,BEV-009,STR-018,149,62,169,42,False
2024-04-01,BEV-010,STR-018,183,108,56,235,False
2024-04-01,BEV-011,STR-018,294,137,65,366,False
2024-04-01,BEV-012,STR-018,84,51,64,71,False
2024-04-01,BEV-013,STR-018,126,109,211,24,False
2024-04-01,BEV-014,STR-018,129,118,128,119,False
2024-04-01,BEV-015,STR-018,281,114,108,287,False
2024-04-01,BEV-016,STR-018,158,77,81,154,False
2024-04-01,BEV-017,STR-018,247,91,115,223,False
2024-04-01,BEV-018,STR-018,253,93,133,213,False
2024-04-01,BEV-019,STR-018,252,121,43,330,False
2024-04-01,BEV-020,STR-018,289,67,203,153,False
2024-04-01,BEV-001,STR-019,299,47,31,315,False
2024-04-01,BEV-002,STR-019,193,39,61,171,False
2024-04-01,BEV-003,STR-019,167,89,48,208,False
2024-04-01,BEV-004,STR-019,120,131,85,166,False
2024-04-01,BEV-005,STR-019,175,25,109,91,False
2024-04-01,BEV-006,STR-019,218,49,128,139,False
2024-04-01,BEV-007,STR-019,210,73,35,248,False
2024-04-01,BEV-008,STR-019,254,29,118,165,False
2024-04-01,BEV-009,STR-019,98,28,75,51,False
2024-04-01,BEV-010,STR-019,214,80,118,176,False
2024-04-01,BEV-011,STR-019,93,21,112,2,False
2024-04-01,BEV-012,STR-019,229,64,108,185,False
2024-04-01,BEV-013,STR-019,99,45,34,110,False
2024-04-01,BEV-014,STR-019,266,58,118,206,False
2024-04-01,BEV-015,STR-019,230,135,135,230,False
2024-04-01,BEV-016,STR-019,280,144,86,338,False
2024-04-01,BEV-017,STR-019,218,44,211,51,False
2024-04-01,BEV-018,STR-019,238,119,81,276,False
2024-04-01,BEV-019,STR-019,142,134,34,242,False
2024-04-01,BEV-020,STR-019,126,42,37,131,False
2024-04-01,BEV-001,STR-020,95,25,81,39,False
2024-04-01,BEV-002,STR-020,108,23,67,64,False
2024-04-01,BEV-003,STR-020,272,133,88,317,False
2024-04-01,BEV-004,STR-020,87,67,77,77,False
2024-04-01,BEV-005,STR-020,163,35,31,167,False
2024-04-01,BEV-006,STR-020,126,50,28,148,False
2024-04-01,BEV-007,STR-020,175,141,97,219,False
2024-04-01,BEV-008,STR-020,108,95,74,129,False
2024-04-01,BEV-009,STR-020,147,138,75,210,False
2024-04-01,BEV-010,STR-020,250,53,37,266,False
2024-04-01,BEV-011,STR-020,85,68,207,0,True
2024-04-01,BEV-012,STR-020,267,70,103,234,False
2024-04-01,BEV-013,STR-020,88,129,35,182,False
2024-04-01,BEV-014,STR-020,271,35,24,282,False
2024-04-01,BEV-015,STR-020,266,103,91,278,False
2024-04-01,BEV-016,STR-020,207,111,79,239,False
2024-04-01,BEV-017,STR-020,114,81,96,99,False
2024-04-01,BEV-018,STR-020,112,104,77,139,False
2024-04-01,BEV-019,STR-020,185,142,48,279,False
2024-04-01,BEV-020,STR-020,194,136,71,259,False
2024-04-01,BEV-001,STR-021,180,99,41,238,False
2024-04-01,BEV-002,STR-021,227,128,148,207,False
2024-04-01,BEV-003,STR-021,174,27,132,69,False
2024-04-01,BEV-004,STR-021,220,107,47,280,False
2024-04-01,BEV-005,STR-021,283,78,110,251,False
2024-04-01,BEV-006,STR-021,160,79,61,178,False
2024-04-01,BEV-007,STR-021,248,71,21,298,False
2024-04-01,BEV-008,STR-021,155,139,51,243,False
2024-04-01,BEV-009,STR-021,261,55,143,173,False
2024-04-01,BEV-010,STR-021,156,118,33,241,False
2024-04-01,BEV-011,STR-021,148,30,35,143,False
2024-04-01,BEV-012,STR-021,87,81,32,136,False
2024-04-01,BEV-013,STR-021,219,96,98,217,False
2024-04-01,BEV-014,STR-021,220,124,76,268,False
2024-04-01,BEV-015,STR-021,165,129,51,243,False
2024-04-01,BEV-016,STR-021,251,77,110,218,False
2024-04-01,BEV-017,STR-021,167,27,68,126,False
2024-04-01,BEV-018,STR-021,276,126,57,345,False
2024-04-01,BEV-019,STR-021,199,83,110,172,False
2024-04-01,BEV-020,STR-021,131,90,204,17,False
2024-04-01,BEV-001,STR-022,261,41,106,196,False
2024-04-01,BEV-002,STR-022,270,98,206,162,False
2024-04-01,BEV-003,STR-022,116,114,28,202,False
2024-04-01,BEV-004,STR-022,194,141,61,274,False
2024-04-01,BEV-005,STR-022,137,22,80,79,False
2024-04-01,BEV-006,STR-022,156,94,65,185,False
2024-04-01,BEV-007,STR-022,281,112,85,308,False
2024-04-01,BEV-008,STR-022,117,140,35,222,False
2024-04-01,BEV-009,STR-022,128,53,68,113,False
2024-04-01,BEV-010,STR-022,233,149,190,192,False
2024-04-01,BEV-011,STR-022,202,75,84,193,False
2024-04-01,BEV-012,STR-022,179,135,68,246,False
2024-04-01,BEV-013,STR-022,115,45,46,114,False
2024-04-01,BEV-014,STR-022,163,94,65,192,False
2024-04-01,BEV-015,STR-022,169,140,78,231,False
2024-04-01,BEV-016,STR-022,178,88,23,243,False
2024-04-01,BEV-017,STR-022,95,94,76,113,False
2024-04-01,BEV-018,STR-022,176,24,89,111,False
2024-04-01,BEV-019,STR-022,291,139,141,289,False
2024-04-01,BEV-020,STR-022,122,117,185,54,False
2024-04-01,BEV-001,STR-023,109,93,22,180,False
2024-04-01,BEV-002,STR-023,207,51,151,107,False
2024-04-01,BEV-003,STR-023,295,36,146,185,False
2024-04-01,BEV-004,STR-023,187,86,47,226,False
2024-04-01,BEV-005,STR-023,206,31,131,106,False
2024-04-01,BEV-006,STR-023,116,76,41,151,False
2024-04-01,BEV-007,STR-023,91,97,80,108,False
2024-04-01,BEV-008,STR-023,86,57,233,0,True
2024-04-01,BEV-009,STR-023,255,61,98,218,False
2024-04-01,BEV-010,STR-023,202,61,50,213,False
2024-04-01,BEV-011,STR-023,265,126,28,363,False
2024-04-01,BEV-012,STR-023,120,28,145,3,False
2024-04-01,BEV-013,STR-023,187,124,66,245,False
2024-04-01,BEV-014,STR-023,172,101,53,220,False
2024-04-01,BEV-015,STR-023,261,112,133,240,False
2024-04-01,BEV-016,STR-023,198,140,107,231,False
2024-04-01,BEV-017,STR-023,266,32,22,276,False
2024-04-01,BEV-018,STR-023,165,35,82,118,False
2024-04-01,BEV-019,STR-023,252,51,22,281,False
2024-04-01,BEV-020,STR-023,247,109,107,249,False
2024-04-01,BEV-001,STR-024,174,125,166,133,False
2024-04-01,BEV-002,STR-024,197,132,59,270,False
2024-04-01,BEV-003,STR-024,149,54,26,177,False
2024-04-01,BEV-004,STR-024,154,56,119,91,False
2024-04-01,BEV-005,STR-024,101,105,224,0,True
2024-04-01,BEV-006,STR-024,139,61,70,130,False
2024-04-01,BEV-007,STR-024,220,42,116,146,False
2024-04-01,BEV-008,STR-024,250,121,99,272,False
2024-04-01,BEV-009,STR-024,235,100,30,305,False
2024-04-01,BEV-010,STR-024,249,48,20,277,False
2024-04-01,BEV-011,STR-024,209,121,104,226,False
2024-04-01,BEV-012,STR-024,241,133,53,321,False
2024-04-01,BEV-013,STR-024,189,31,33,187,False
2024-04-01,BEV-014,STR-024,259,110,76,293,False
2024-04-01,BEV-015,STR-024,119,120,52,187,False
2024-04-01,BEV-016,STR-024,256,71,23,304,False
2024-04-01,BEV-017,STR-024,141,88,67,162,False
2024-04-01,BEV-018,STR-024,189,80,46,223,False
2024-04-01,BEV-019,STR-024,163,65,43,185,False
2024-04-01,BEV-020,STR-024,151,126,34,243,False
2024-04-01,BEV-001,STR-025,299,69,101,267,False
2024-04-01,BEV-002,STR-025,184,21,104,101,False
2024-04-01,BEV-003,STR-025,271,85,29,327,False
2024-04-01,BEV-004,STR-025,181,128,151,158,False
2024-04-01,BEV-005,STR-025,260,111,169,202,False
2024-04-01,BEV-006,STR-025,290,47,100,237,False
2024-04-01,BEV-007,STR-025,207,21,45,183,False
2024-04-01,BEV-008,STR-025,236,71,108,199,False
2024-04-01,BEV-009,STR-025,221,47,107,161,False
2024-04-01,BEV-010,STR-025,80,63,115,28,False
2024-04-01,BEV-011,STR-025,159,104,115,148,False
2024-04-01,BEV-012,STR-025,285,36,164,157,False
2024-04-01,BEV-013,STR-025,261,34,86,209,False
2024-04-01,BEV-014,STR-025,127,65,106,86,False
2024-04-01,BEV-015,STR-025,256,33,166,123,False
2024-04-01,BEV-016,STR-025,298,119,54,363,False
2024-04-01,BEV-017,STR-025,213,145,128,230,False
2024-04-01,BEV-018,STR-025,298,41,59,280,False
2024-04-01,BEV-019,STR-025,101,110,116,95,False
2024-04-01,BEV-020,STR-025,278,95,160,213,False
2024-04-01,BEV-001,STR-026,159,132,27,264,False
2024-04-01,BEV-002,STR-026,114,28,199,0,True
2024-04-01,BEV-003,STR-026,236,46,108,174,False
2024-04-01,BEV-004,STR-026,264,108,43,329,False
2024-04-01,BEV-005,STR-026,138,57,220,0,True
2024-04-01,BEV-006,STR-026,168,126,96,198,False
2024-04-01,BEV-007,STR-026,259,63,119,203,False
2024-04-01,BEV-008,STR-026,102,89,68,123,False
2024-04-01,BEV-009,STR-026,156,88,21,223,False
2024-04-01,BEV-010,STR-026,267,42,175,134,False
2024-04-01,BEV-011,STR-026,116,37,97,56,False
2024-04-01,BEV-012,STR-026,178,24,38,164,False
2024-04-01,BEV-013,STR-026,120,111,55,176,False
2024-04-01,BEV-014,STR-026,245,142,69,318,False
2024-04-01,BEV-015,STR-026,161,91,30,222,False
2024-04-01,BEV-016,STR-026,219,25,63,181,False
2024-04-01,BEV-017,STR-026,268,138,89,317,False
2024-04-01,BEV-018,STR-026,271,130,98,303,False
2024-04-01,BEV-019,STR-026,191,88,115,164,False
2024-04-01,BEV-020,STR-026,218,140,90,268,False
2024-04-01,BEV-001,STR-027,224,96,107,213,False
2024-04-01,BEV-002,STR-027,99,114,150,63,False
2024-04-01,BEV-003,STR-027,233,111,109,235,False
2024-04-01,BEV-004,STR-027,266,131,131,266,False
2024-04-01,BEV-005,STR-027,97,86,41,142,False
2024-04-01,BEV-006,STR-027,114,121,110,125,False
2024-04-01,BEV-007,STR-027,94,70,66,98,False
2024-04-01,BEV-008,STR-027,210,40,60,190,False
2024-04-01,BEV-009,STR-027,268,22,42,248,False
2024-04-01,BEV-010,STR-027,260,54,45,269,False
2024-04-01,BEV-011,STR-027,257,27,71,213,False
2024-04-01,BEV-012,STR-027,255,22,58,219,False
2024-04-01,BEV-013,STR-027,133,131,168,96,False
2024-04-01,BEV-014,STR-027,209,38,202,45,False
2024-04-01,BEV-015,STR-027,225,104,67,262,False
2024-04-01,BEV-016,STR-027,101,49,118,32,False
2024-04-01,BEV-017,STR-027,161,148,96,213,False
2024-04-01,BEV-018,STR-027,216,71,100,187,False
2024-04-01,BEV-019,STR-027,287,48,82,253,False
2024-04-01,BEV-020,STR-027,141,48,117,72,False
2024-04-01,BEV-001,STR-028,212,41,156,97,False
2024-04-01,BEV-002,STR-028,256,138,69,325,False
2024-04-01,BEV-003,STR-028,215,134,78,271,False
2024-04-01,BEV-004,STR-028,161,127,46,242,False
2024-04-01,BEV-005,STR-028,285,87,78,294,False
2024-04-01,BEV-006,STR-028,119,110,22,207,False
2024-04-01,BEV-007,STR-028,231,95,195,131,False
2024-04-01,BEV-008,STR-028,220,109,113,216,False
2024-04-01,BEV-009,STR-028,270,84,72,282,False
2024-04-01,BEV-010,STR-028,234,125,88,271,False
2024-04-01,BEV-011,STR-028,181,61,38,204,False
2024-04-01,BEV-012,STR-028,292,105,54,343,False
2024-04-01,BEV-013,STR-028,171,108,162,117,False
2024-04-01,BEV-014,STR-028,141,53,76,118,False
2024-04-01,BEV-015,STR-028,105,136,34,207,False
2024-04-01,BEV-016,STR-028,133,40,33,140,False
2024-04-01,BEV-017,STR-028,133,117,201,49,False
2024-04-01,BEV-018,STR-028,142,61,101,102,False
2024-04-01,BEV-019,STR-028,189,135,105,219,False
2024-04-01,BEV-020,STR-028,289,147,45,391,False
2024-04-01,BEV-001,STR-029,276,126,28,374,False
2024-04-01,BEV-002,STR-029,84,44,94,34,False
2024-04-01,BEV-003,STR-029,264,147,85,326,False
2024-04-01,BEV-004,STR-029,144,52,159,37,False
2024-04-01,BEV-005,STR-029,262,143,96,309,False
2024-04-01,BEV-006,STR-029,207,101,63,245,False
2024-04-01,BEV-007,STR-029,115,103,33,185,False
2024-04-01,BEV-008,STR-029,231,47,105,173,False
2024-04-01,BEV-009,STR-029,139,113,68,184,False
2024-04-01,BEV-010,STR-029,158,133,82,209,False
2024-04-01,BEV-011,STR-029,152,143,96,199,False
2024-04-01,BEV-012,STR-029,118,20,77,61,False
2024-04-01,BEV-013,STR-029,92,61,129,24,False
2024-04-01,BEV-014,STR-029,244,54,137,161,False
2024-04-01,BEV-015,STR-029,116,94,108,102,False
2024-04-01,BEV-016,STR-029,289,146,135,300,False
2024-04-01,BEV-017,STR-029,99,76,62,113,False
2024-04-01,BEV-018,STR-029,257,66,60,263,False
2024-04-01,BEV-019,STR-029,187,112,27,272,False
2024-04-01,BEV-020,STR-029,207,112,44,275,False
2024-04-01,BEV-001,STR-030,201,62,40,223,False
2024-04-01,BEV-002,STR-030,197,101,51,247,False
2024-04-01,BEV-003,STR-030,143,25,101,67,False
2024-04-01,BEV-004,STR-030,175,50,149,76,False
2024-04-01,BEV-005,STR-030,283,106,100,289,False
2024-04-01,BEV-006,STR-030,236,116,47,305,False
2024-04-01,BEV-007,STR-030,182,127,85,224,False
2024-04-01,BEV-008,STR-030,293,77,43,327,False
2024-04-01,BEV-009,STR-030,136,90,139,87,False
2024-04-01,BEV-010,STR-030,83,61,34,110,False
2024-04-01,BEV-011,STR-030,181,53,98,136,False
2024-04-01,BEV-012,STR-030,97,116,42,171,False
2024-04-01,BEV-013,STR-030,272,131,109,294,False
2024-04-01,BEV-014,STR-030,232,30,89,173,False
2024-04-01,BEV-015,STR-030,200,27,73,154,False
2024-04-01,BEV-016,STR-030,139,61,47,153,False
2024-04-01,BEV-017,STR-030,223,120,88,255,False
2024-04-01,BEV-018,STR-030,174,61,100,135,False
2024-04-01,BEV-019,STR-030,225,140,31,334,False
2024-04-01,BEV-020,STR-030,214,115,63,266,False
2024-04-01,BEV-001,STR-031,281,49,113,217,False
2024-04-01,BEV-002,STR-031,257,64,56,265,False
2024-04-01,BEV-003,STR-031,110,65,164,11,False
2024-04-01,BEV-004,STR-031,261,65,94,232,False
2024-04-01,BEV-005,STR-031,84,29,24,89,False
2024-04-01,BEV-006,STR-031,189,26,57,158,False
2024-04-01,BEV-007,STR-031,137,66,60,143,False
2024-04-01,BEV-008,STR-031,171,40,97,114,False
2024-04-01,BEV-009,STR-031,238,91,106,223,False
2024-04-01,BEV-010,STR-031,216,123,72,267,False
2024-04-01,BEV-011,STR-031,169,69,52,186,False
2024-04-01,BEV-012,STR-031,180,85,149,116,False
2024-04-01,BEV-013,STR-031,270,135,77,328,False
2024-04-01,BEV-014,STR-031,95,68,81,82,False
2024-04-01,BEV-015,STR-031,117,33,97,53,False
2024-04-01,BEV-016,STR-031,283,104,24,363,False
2024-04-01,BEV-017,STR-031,113,146,113,146,False
2024-04-01,BEV-018,STR-031,243,82,20,305,False
2024-04-01,BEV-019,STR-031,121,90,72,139,False
2024-04-01,BEV-020,STR-031,164,40,113,91,False
2024-04-01,BEV-001,STR-032,192,82,107,167,False
2024-04-01,BEV-002,STR-032,168,96,110,154,False
2024-04-01,BEV-003,STR-032,206,138,61,283,False
2024-04-01,BEV-004,STR-032,129,46,47,128,False
2024-04-01,BEV-005,STR-032,215,142,58,299,False
2024-04-01,BEV-006,STR-032,278,49,35,292,False
2024-04-01,BEV-007,STR-032,97,42,79,60,False
2024-04-01,BEV-008,STR-032,117,124,93,148,False
2024-04-01,BEV-009,STR-032,109,138,99,148,False
2024-04-01,BEV-010,STR-032,109,93,75,127,False
2024-04-01,BEV-011,STR-032,150,36,79,107,False
2024-04-01,BEV-012,STR-032,148,125,115,158,False
2024-04-01,BEV-013,STR-032,292,98,119,271,False
2024-04-01,BEV-014,STR-032,220,26,143,103,False
2024-04-01,BEV-015,STR-032,295,87,36,346,False
2024-04-01,BEV-016,STR-032,139,124,45,218,False
2024-04-01,BEV-017,STR-032,290,54,115,229,False
2024-04-01,BEV-018,STR-032,108,119,57,170,False
2024-04-01,BEV-019,STR-032,198,53,37,214,False
2024-04-01,BEV-020,STR-032,215,23,27,211,False
2024-04-01,BEV-001,STR-033,145,113,59,199,False
2024-04-01,BEV-002,STR-033,136,112,93,155,False
2024-04-01,BEV-003,STR-033,211,104,119,196,False
2024-04-01,BEV-004,STR-033,280,132,149,263,False
2024-04-01,BEV-005,STR-033,176,74,186,64,False
2024-04-01,BEV-006,STR-033,85,48,87,46,False
2024-04-01,BEV-007,STR-033,159,119,61,217,False
2024-04-01,BEV-008,STR-033,212,56,43,225,False
2024-04-01,BEV-009,STR-033,246,82,158,170,False
2024-04-01,BEV-010,STR-033,264,59,87,236,False
2024-04-01,BEV-011,STR-033,143,141,89,195,False
2024-04-01,BEV-012,STR-033,210,62,45,227,False
2024-04-01,BEV-013,STR-033,204,44,145,103,False
2024-04-01,BEV-014,STR-033,134,125,28,231,False
2024-04-01,BEV-015,STR-033,115,127,57,185,False
2024-04-01,BEV-016,STR-033,265,122,116,271,False
2024-04-01,BEV-017,STR-033,98,113,24,187,False
2024-04-01,BEV-018,STR-033,178,149,30,297,False
2024-04-01,BEV-019,STR-033,207,78,52,233,False
2024-04-01,BEV-020,STR-033,127,145,76,196,False
2024-04-01,BEV-001,STR-034,82,111,62,131,False
2024-04-01,BEV-002,STR-034,298,134,100,332,False
2024-04-01,BEV-003,STR-034,231,135,109,257,False
2024-04-01,BEV-004,STR-034,295,25,43,277,False
2024-04-01,BEV-005,STR-034,269,55,157,167,False
2024-04-01,BEV-006,STR-034,108,52,89,71,False
2024-04-01,BEV-007,STR-034,168,104,38,234,False
2024-04-01,BEV-008,STR-034,259,120,77,302,False
2024-04-01,BEV-009,STR-034,160,53,63,150,False
2024-04-01,BEV-010,STR-034,206,124,41,289,False
2024-04-01,BEV-011,STR-034,101,70,42,129,False
2024-04-01,BEV-012,STR-034,83,20,62,41,False
2024-04-01,BEV-013,STR-034,248,36,72,212,False
2024-04-01,BEV-014,STR-034,87,86,106,67,False
2024-04-01,BEV-015,STR-034,172,137,45,264,False
2024-04-01,BEV-016,STR-034,165,85,49,201,False
2024-04-01,BEV-017,STR-034,81,36,77,40,False
2024-04-01,BEV-018,STR-034,152,127,59,220,False
2024-04-01,BEV-019,STR-034,277,126,75,328,False
2024-04-01,BEV-020,STR-034,213,120,119,214,False
2024-04-01,BEV-001,STR-035,124,20,44,100,False
2024-04-01,BEV-002,STR-035,159,70,40,189,False
2024-04-01,BEV-003,STR-035,218,41,108,151,False
2024-04-01,BEV-004,STR-035,241,148,77,312,False
2024-04-01,BEV-005,STR-035,156,68,57,167,False
2024-04-01,BEV-006,STR-035,189,68,53,204,False
2024-04-01,BEV-007,STR-035,249,111,136,224,False
2024-04-01,BEV-008,STR-035,256,32,214,74,False
2024-04-01,BEV-009,STR-035,173,88,100,161,False
2024-04-01,BEV-010,STR-035,125,34,113,46,False
2024-04-01,BEV-011,STR-035,166,141,23,284,False
2024-04-01,BEV-012,STR-035,263,30,109,184,False
2024-04-01,BEV-013,STR-035,278,129,50,357,False
2024-04-01,BEV-014,STR-035,184,50,108,126,False
2024-04-01,BEV-015,STR-035,254,123,125,252,False
2024-04-01,BEV-016,STR-035,145,127,63,209,False
2024-04-01,BEV-017,STR-035,191,80,42,229,False
2024-04-01,BEV-018,STR-035,87,84,111,60,False
2024-04-01,BEV-019,STR-035,232,36,61,207,False
2024-04-01,BEV-020,STR-035,237,134,182,189,False
2024-04-01,BEV-001,STR-036,131,82,106,107,False
2024-04-01,BEV-002,STR-036,140,96,71,165,False
2024-04-01,BEV-003,STR-036,265,138,72,331,False
2024-04-01,BEV-004,STR-036,286,109,36,359,False
2024-04-01,BEV-005,STR-036,111,128,33,206,False
2024-04-01,BEV-006,STR-036,114,35,56,93,False
2024-04-01,BEV-007,STR-036,216,38,63,191,False
2024-04-01,BEV-008,STR-036,247,59,45,261,False
2024-04-01,BEV-009,STR-036,253,128,67,314,False
2024-04-01,BEV-010,STR-036,210,120,49,281,False
2024-04-01,BEV-011,STR-036,151,89,98,142,False
2024-04-01,BEV-012,STR-036,84,46,184,0,True
2024-04-01,BEV-013,STR-036,251,57,45,263,False
2024-04-01,BEV-014,STR-036,279,108,36,351,False
2024-04-01,BEV-015,STR-036,150,97,107,140,False
2024-04-01,BEV-016,STR-036,207,77,95,189,False
2024-04-01,BEV-017,STR-036,236,115,21,330,False
2024-04-01,BEV-018,STR-036,142,38,90,90,False
2024-04-01,BEV-019,STR-036,234,113,56,291,False
2024-04-01,BEV-020,STR-036,193,72,193,72,False
2024-04-01,BEV-001,STR-037,176,30,97,109,False
2024-04-01,BEV-002,STR-037,199,124,85,238,False
2024-04-01,BEV-003,STR-037,89,105,30,164,False
2024-04-01,BEV-004,STR-037,99,107,45,161,False
2024-04-01,BEV-005,STR-037,299,149,80,368,False
2024-04-01,BEV-006,STR-037,247,101,111,237,False
2024-04-01,BEV-007,STR-037,81,66,81,66,False
2024-04-01,BEV-008,STR-037,256,138,87,307,False
2024-04-01,BEV-009,STR-037,230,66,40,256,False
2024-04-01,BEV-010,STR-037,158,143,168,133,False
2024-04-01,BEV-011,STR-037,168,101,92,177,False
2024-04-01,BEV-012,STR-037,100,51,31,120,False
2024-04-01,BEV-013,STR-037,98,43,77,64,False
2024-04-01,BEV-014,STR-037,254,125,105,274,False
2024-04-01,BEV-015,STR-037,237,112,26,323,False
2024-04-01,BEV-016,STR-037,164,67,49,182,False
2024-04-01,BEV-017,STR-037,273,148,92,329,False
2024-04-01,BEV-018,STR-037,101,75,58,118,False
2024-04-01,BEV-019,STR-037,247,57,66,238,False
2024-04-01,BEV-020,STR-037,98,112,63,147,False
2024-04-01,BEV-001,STR-038,193,133,106,220,False
2024-04-01,BEV-002,STR-038,294,77,59,312,False
2024-04-01,BEV-003,STR-038,264,64,115,213,False
2024-04-01,BEV-004,STR-038,294,47,61,280,False
2024-04-01,BEV-005,STR-038,139,24,112,51,False
2024-04-01,BEV-006,STR-038,225,44,60,209,False
2024-04-01,BEV-007,STR-038,245,148,83,310,False
2024-04-01,BEV-008,STR-038,247,114,86,275,False
2024-04-01,BEV-009,STR-038,246,114,80,280,False
2024-04-01,BEV-010,STR-038,155,144,106,193,False
2024-04-01,BEV-011,STR-038,127,57,183,1,False
2024-04-01,BEV-012,STR-038,169,43,129,83,False
2024-04-01,BEV-013,STR-038,212,34,198,48,False
2024-04-01,BEV-014,STR-038,273,39,66,246,False
2024-04-01,BEV-015,STR-038,237,63,27,273,False
2024-04-01,BEV-016,STR-038,266,60,61,265,False
2024-04-01,BEV-017,STR-038,155,149,64,240,False
2024-04-01,BEV-018,STR-038,87,97,59,125,False
2024-04-01,BEV-019,STR-038,231,126,35,322,False
2024-04-01,BEV-020,STR-038,119,124,162,81,False
2024-04-01,BEV-001,STR-039,232,81,182,131,False
2024-04-01,BEV-002,STR-039,137,90,96,131,False
2024-04-01,BEV-003,STR-039,239,136,88,287,False
2024-04-01,BEV-004,STR-039,166,122,82,206,False
2024-04-01,BEV-005,STR-039,233,61,49,245,False
2024-04-01,BEV-006,STR-039,86,75,102,59,False
2024-04-01,BEV-007,STR-039,254,87,98,243,False
